drug_cd,제품명,성분 1,성분 2,내용
A11A0500A0131,all,Ibuproxam,Ibuprofen,"NSAIDs/NSAIDs 임상효과 : 두 약물의 병용투여시 위장관 궤양과 출혈 등 중증의 위장관계 이상반응의 발생 위험이 증가될 수 있으며, 신기능이 감소될 수도 있다. 기전 : 두 약물의 병용투여시 NSAIDs 부작용에 대한 상가 또는 상승 작용이 나타날 수 있다. 처치 : 두 약물은 병용투여하지 않는다. 다만, 국내 병용금기 약물이 아닌 경우 부득이하게 병용투여를 피할 수 없다면, 환자의 임상상태를 주의깊게 모니터링 하여야 하며, 약물의 독성이 나타나면 투여를 중지하는 등 적절한 조치를 취한다."
A11A0500A0131,all,Imidazole Salicylate,Ibuprofen,"NSAIDs/NSAIDs 임상효과 : 두 약물의 병용투여시 위장관 궤양과 출혈 등 중증의 위장관계 이상반응의 발생 위험이 증가될 수 있으며, 신기능이 감소될 수도 있다. 기전 : 두 약물의 병용투여시 NSAIDs 부작용에 대한 상가 또는 상승 작용이 나타날 수 있다. 처치 : 두 약물은 병용투여하지 않는다. 다만, 국내 병용금기 약물이 아닌 경우 부득이하게 병용투여를 피할 수 없다면, 환자의 임상상태를 주의깊게 모니터링 하여야 하며, 약물의 독성이 나타나면 투여를 중지하는 등 적절한 조치를 취한다."
A11A0500A0131,all,Imidazole-2-Hydroxybenzoate,Ibuprofen,"NSAIDs/NSAIDs 임상효과 : 두 약물의 병용투여시 위장관 궤양과 출혈 등 중증의 위장관계 이상반응의 발생 위험이 증가될 수 있으며, 신기능이 감소될 수도 있다. 기전 : 두 약물의 병용투여시 NSAIDs 부작용에 대한 상가 또는 상승 작용이 나타날 수 있다. 처치 : 두 약물은 병용투여하지 않는다. 다만, 국내 병용금기 약물이 아닌 경우 부득이하게 병용투여를 피할 수 없다면, 환자의 임상상태를 주의깊게 모니터링 하여야 하며, 약물의 독성이 나타나면 투여를 중지하는 등 적절한 조치를 취한다."
A11A0500A0131,all,Indapamide,Ibuprofen,Thiazide-Type Diuretics/NSAIDs 임상효과 : 두 약물의 병용투여시 치아짓계 이뇨제의 항고혈압 효과 및 이뇨 효과가 감소될 수 있다. 기전 : 인도메타신(Indomethacin)에 의한 신장의 프로스타글란딘 합성 억제와 소듐/워터(sodium/water) 정체 유도가 치아짓계 이뇨제의 작용을 길항할 수 있다. 처치 : 두 약물의 병용투여시에는 환자의 혈압을 규칙적으로 모니터링 해야 한다. 그에 따라 이뇨제의 용량을 조절한다.
A11A0500A0131,all,Indometacin,Ibuprofen,"NSAIDs/NSAIDs 임상효과 : 두 약물의 병용투여시 위장관 궤양과 출혈 등 중증의 위장관계 이상반응의 발생 위험이 증가될 수 있으며, 신기능이 감소될 수도 있다. 기전 : 두 약물의 병용투여시 NSAIDs 부작용에 대한 상가 또는 상승 작용이 나타날 수 있다. 처치 : 두 약물은 병용투여하지 않는다. 다만, 국내 병용금기 약물이 아닌 경우 부득이하게 병용투여를 피할 수 없다면, 환자의 임상상태를 주의깊게 모니터링 하여야 하며, 약물의 독성이 나타나면 투여를 중지하는 등 적절한 조치를 취한다."
A11A0500A0131,all,Indometacin Sodium Hydrate,Ibuprofen,"NSAIDs/NSAIDs 임상효과 : 두 약물의 병용투여시 위장관 궤양과 출혈 등 중증의 위장관계 이상반응의 발생 위험이 증가될 수 있으며, 신기능이 감소될 수도 있다. 기전 : 두 약물의 병용투여시 NSAIDs 부작용에 대한 상가 또는 상승 작용이 나타날 수 있다. 처치 : 두 약물은 병용투여하지 않는다. 다만, 국내 병용금기 약물이 아닌 경우 부득이하게 병용투여를 피할 수 없다면, 환자의 임상상태를 주의깊게 모니터링 하여야 하며, 약물의 독성이 나타나면 투여를 중지하는 등 적절한 조치를 취한다."
A11A0500A0131,all,Isopropylantipyrine,Ibuprofen,"NSAIDs/NSAIDs 임상효과 : 두 약물의 병용투여시 위장관 궤양과 출혈 등 중증의 위장관계 이상반응의 발생 위험이 증가될 수 있으며, 신기능이 감소될 수도 있다. 기전 : 두 약물의 병용투여시 NSAIDs 부작용에 대한 상가 또는 상승 작용이 나타날 수 있다. 처치 : 두 약물은 병용투여하지 않는다. 다만, 국내 병용금기 약물이 아닌 경우 부득이하게 병용투여를 피할 수 없다면, 환자의 임상상태를 주의깊게 모니터링 하여야 하며, 약물의 독성이 나타나면 투여를 중지하는 등 적절한 조치를 취한다."
A11A0500A0131,all,Kanamycin,Ibuprofen,"Aminoglycosides/NSAIDs 임상효과 : 두 약물의 병용투여시 아미노글리코시드계 약물의 혈중농도가 증가할 수 있다. 기전 : NSAIDs(비스테로이드성 항염증제)는 사구체 여과속도를 감소시켜 아미노글리코시드계 약물의 축적을 유발할 수 있다. 처치 : 가능하면 이 두 약물의 병용은 피해야 한다. 부득이하게 두 약물의 병용을 피할 수 없다면, NSAIDs의 투약을 시작하기 전에 아미노글리코시드계 약물의 용량을 감소시켜야 한다. 신기능과 아미노글리코시드계 약물의 혈청 농도를 모니터링 해야 하며, 이에 따라 아미노글리코시드계 약물의 용량을 조절한다."
A11A0500A0131,all,Kanamycin Acid Sulphate,Ibuprofen,"Aminoglycosides/NSAIDs 임상효과 : 두 약물의 병용투여시 아미노글리코시드계 약물의 혈중농도가 증가할 수 있다. 기전 : NSAIDs(비스테로이드성 항염증제)는 사구체 여과속도를 감소시켜 아미노글리코시드계 약물의 축적을 유발할 수 있다. 처치 : 가능하면 이 두 약물의 병용은 피해야 한다. 부득이하게 두 약물의 병용을 피할 수 없다면, NSAIDs의 투약을 시작하기 전에 아미노글리코시드계 약물의 용량을 감소시켜야 한다. 신기능과 아미노글리코시드계 약물의 혈청 농도를 모니터링 해야 하며, 이에 따라 아미노글리코시드계 약물의 용량을 조절한다."
A11A0500A0131,all,Kanamycin Sulfate,Ibuprofen,"Aminoglycosides/NSAIDs 임상효과 : 두 약물의 병용투여시 아미노글리코시드계 약물의 혈중농도가 증가할 수 있다. 기전 : NSAIDs(비스테로이드성 항염증제)는 사구체 여과속도를 감소시켜 아미노글리코시드계 약물의 축적을 유발할 수 있다. 처치 : 가능하면 이 두 약물의 병용은 피해야 한다. 부득이하게 두 약물의 병용을 피할 수 없다면, NSAIDs의 투약을 시작하기 전에 아미노글리코시드계 약물의 용량을 감소시켜야 한다. 신기능과 아미노글리코시드계 약물의 혈청 농도를 모니터링 해야 하며, 이에 따라 아미노글리코시드계 약물의 용량을 조절한다."
A11A0500A0131,all,Kanamycin Sulfate,Ibuprofen,"Aminoglycosides/NSAIDs 임상효과 : 두 약물의 병용투여시 아미노글리코시드계 약물의 혈중농도가 증가할 수 있다. 기전 : NSAIDs(비스테로이드성 항염증제)는 사구체 여과속도를 감소시켜 아미노글리코시드계 약물의 축적을 유발할 수 있다. 처치 : 가능하면 이 두 약물의 병용은 피해야 한다. 부득이하게 두 약물의 병용을 피할 수 없다면, NSAIDs의 투약을 시작하기 전에 아미노글리코시드계 약물의 용량을 감소시켜야 한다. 신기능과 아미노글리코시드계 약물의 혈청 농도를 모니터링 해야 하며, 이에 따라 아미노글리코시드계 약물의 용량을 조절한다."
A11A0500A0131,all,Kanamycin Tanninate,Ibuprofen,"Aminoglycosides/NSAIDs 임상효과 : 두 약물의 병용투여시 아미노글리코시드계 약물의 혈중농도가 증가할 수 있다. 기전 : NSAIDs(비스테로이드성 항염증제)는 사구체 여과속도를 감소시켜 아미노글리코시드계 약물의 축적을 유발할 수 있다. 처치 : 가능하면 이 두 약물의 병용은 피해야 한다. 부득이하게 두 약물의 병용을 피할 수 없다면, NSAIDs의 투약을 시작하기 전에 아미노글리코시드계 약물의 용량을 감소시켜야 한다. 신기능과 아미노글리코시드계 약물의 혈청 농도를 모니터링 해야 하며, 이에 따라 아미노글리코시드계 약물의 용량을 조절한다."
A11A0500A0131,all,Ketoprofen,Ibuprofen,"NSAIDs/NSAIDs 임상효과 : 두 약물의 병용투여시 위장관 궤양과 출혈 등 중증의 위장관계 이상반응의 발생 위험이 증가될 수 있으며, 신기능이 감소될 수도 있다. 기전 : 두 약물의 병용투여시 NSAIDs 부작용에 대한 상가 또는 상승 작용이 나타날 수 있다. 처치 : 두 약물은 병용투여하지 않는다. 다만, 국내 병용금기 약물이 아닌 경우 부득이하게 병용투여를 피할 수 없다면, 환자의 임상상태를 주의깊게 모니터링 하여야 하며, 약물의 독성이 나타나면 투여를 중지하는 등 적절한 조치를 취한다."
A11A0500A0131,all,Ketoprofen Lysinate,Ibuprofen,"NSAIDs/NSAIDs 임상효과 : 두 약물의 병용투여시 위장관 궤양과 출혈 등 중증의 위장관계 이상반응의 발생 위험이 증가될 수 있으며, 신기능이 감소될 수도 있다. 기전 : 두 약물의 병용투여시 NSAIDs 부작용에 대한 상가 또는 상승 작용이 나타날 수 있다. 처치 : 두 약물은 병용투여하지 않는다. 다만, 국내 병용금기 약물이 아닌 경우 부득이하게 병용투여를 피할 수 없다면, 환자의 임상상태를 주의깊게 모니터링 하여야 하며, 약물의 독성이 나타나면 투여를 중지하는 등 적절한 조치를 취한다."
A11A0500A0131,all,Ketorolac,Ibuprofen,"NSAIDs/NSAIDs 임상효과 : 두 약물의 병용투여시 위장관 궤양과 출혈 등 중증의 위장관계 이상반응의 발생 위험이 증가될 수 있으며, 신기능이 감소될 수도 있다. 기전 : 두 약물의 병용투여시 NSAIDs 부작용에 대한 상가 또는 상승 작용이 나타날 수 있다. 처치 : 두 약물은 병용투여하지 않는다. 다만, 국내 병용금기 약물이 아닌 경우 부득이하게 병용투여를 피할 수 없다면, 환자의 임상상태를 주의깊게 모니터링 하여야 하며, 약물의 독성이 나타나면 투여를 중지하는 등 적절한 조치를 취한다."
A11A0500A0131,all,Ketorolac Tromethamine,Ibuprofen,"NSAIDs/NSAIDs 임상효과 : 두 약물의 병용투여시 위장관 궤양과 출혈 등 중증의 위장관계 이상반응의 발생 위험이 증가될 수 있으며, 신기능이 감소될 수도 있다. 기전 : 두 약물의 병용투여시 NSAIDs 부작용에 대한 상가 또는 상승 작용이 나타날 수 있다. 처치 : 두 약물은 병용투여하지 않는다. 다만, 국내 병용금기 약물이 아닌 경우 부득이하게 병용투여를 피할 수 없다면, 환자의 임상상태를 주의깊게 모니터링 하여야 하며, 약물의 독성이 나타나면 투여를 중지하는 등 적절한 조치를 취한다."
A11A0500A0131,all,Levobetaxolol Hydrochloride,Ibuprofen,"Beta-Blockers/NSAIDs 임상효과 : 두 약물의 병용투여시 베타-차단제의 항고혈압 효과가 저해될 수 있다. 기전 : NSAIDs(비스테로이드성 항염증제)가 신장의 프로스타글란딘 합성을 저해하여, 고혈압을 유발하도록 할 수 있다. 처치 : 가능하다면 두 약물은 병용투여하지 않는다. 부득이하게 두 약물을 병용할 때에는 주기적으로 환자의 혈압을 모니터링하고, 필요하다면 베타-차단제의 용량을 조절해야 한다. 술린닥(Sulindac)과 같은 NSAIDs는 이러한 상호작용을 가지지 않으므로 대체 제제로 고려해볼 수 있다."
A11A0500A0131,all,Lithium Carbonate,Ibuprofen,"Antipsychotic Agents(Lithium)/NSAIDs 임상효과 : 두 약물의 병용투여시 혈청 리튬의 농도는 증가하고 리튬의 신클리어런스는 감소하여 결과적으로 리튬의 약리학적 효과 및 독성의 위험이 증가할 수 있다. 기전 : 신장 피질의 프로스타글란딘은 사구체 여과율, 혈관 저항, 레닌의 분비를 조절한다. NSAIDs는 이러한프로스타글란딘을 합성하는 COX(Cyclooxygenase)를 저해함으로써 사구체 여과작용을 감소시키고, 결과적으로 리튬의 축적을 초래하여 혈청 리튬의 농도를 상승시킨다. 처치 : 리튬을 투여하는 환자에게 NSAIDs의 투여를 시작하거나 중단할 때에는 안정해질때까지 매 4-5일마다 리튬의 농도를 모니터링하고 환자에게 임상적 변화가 나타나는지 주의깊게 관찰해야 한다. 필요시 리튬의 용량을 조절한다."
A11A0500A0131,all,Lonazolac Calcium,Ibuprofen,"NSAIDs/NSAIDs 임상효과 : 두 약물의 병용투여시 위장관 궤양과 출혈 등 중증의 위장관계 이상반응의 발생 위험이 증가될 수 있으며, 신기능이 감소될 수도 있다. 기전 : 두 약물의 병용투여시 NSAIDs 부작용에 대한 상가 또는 상승 작용이 나타날 수 있다. 처치 : 두 약물은 병용투여하지 않는다. 다만, 국내 병용금기 약물이 아닌 경우 부득이하게 병용투여를 피할 수 없다면, 환자의 임상상태를 주의깊게 모니터링 하여야 하며, 약물의 독성이 나타나면 투여를 중지하는 등 적절한 조치를 취한다."
A11A0500A0131,all,Lornoxicam,Ibuprofen,"NSAIDs/NSAIDs 임상효과 : 두 약물의 병용투여시 위장관 궤양과 출혈 등 중증의 위장관계 이상반응의 발생 위험이 증가될 수 있으며, 신기능이 감소될 수도 있다. 기전 : 두 약물의 병용투여시 NSAIDs 부작용에 대한 상가 또는 상승 작용이 나타날 수 있다. 처치 : 두 약물은 병용투여하지 않는다. 다만, 국내 병용금기 약물이 아닌 경우 부득이하게 병용투여를 피할 수 없다면, 환자의 임상상태를 주의깊게 모니터링 하여야 하며, 약물의 독성이 나타나면 투여를 중지하는 등 적절한 조치를 취한다."
A11A0500A0131,all,Loxoprofen,Ibuprofen,"NSAIDs/NSAIDs 임상효과 : 두 약물의 병용투여시 위장관 궤양과 출혈 등 중증의 위장관계 이상반응의 발생 위험이 증가될 수 있으며, 신기능이 감소될 수도 있다. 기전 : 두 약물의 병용투여시 NSAIDs 부작용에 대한 상가 또는 상승 작용이 나타날 수 있다. 처치 : 두 약물은 병용투여하지 않는다. 다만, 국내 병용금기 약물이 아닌 경우 부득이하게 병용투여를 피할 수 없다면, 환자의 임상상태를 주의깊게 모니터링 하여야 하며, 약물의 독성이 나타나면 투여를 중지하는 등 적절한 조치를 취한다."
